,y_act,y_pred_random_forest,y_pred_logistic,df_prec_ran,df_prec_loc
6968,0,0.531270316,0.509286876,1,1
6969,1,0.581292799,0.64450168,1,1
6970,0,0.461918358,0.354628608,0,0
6971,1,0.493787899,0.527546982,0,1
6972,1,0.637886994,0.66557172,1,1
6973,1,0.441902902,0.359467573,0,0
6974,0,0.302794809,0.297228337,0,0
6975,1,0.429280015,0.453341159,0,0
6976,0,0.476613053,0.440585416,0,0
6977,1,0.389382006,0.329225292,0,0
6978,0,0.416697768,0.417908707,0,0
6979,0,0.495231789,0.694028505,0,1
6980,1,0.454322024,0.46472765,0,0
6981,0,0.313408643,0.288769973,0,0
6982,1,0.586248963,0.437251423,1,0
6983,0,0.490667087,0.366390257,0,0
6984,0,0.420701003,0.50923096,0,1
6985,0,0.41823221,0.31608336,0,0
6986,1,0.479192398,0.281053983,0,0
6987,0,0.609045458,0.640650693,1,1
6988,0,0.415514515,0.344106884,0,0
6989,1,0.50242674,0.44688671,1,0
6990,0,0.363969414,0.407019409,0,0
6991,0,0.524192313,0.580431451,1,1
6992,0,0.377403551,0.389659546,0,0
6993,1,0.404365443,0.338399253,0,0
6994,0,0.457176155,0.383383473,0,0
6995,1,0.626950418,0.814667612,1,1
6996,1,0.552436855,0.409775832,1,0
6997,0,0.409475371,0.399060759,0,0
6998,0,0.426599621,0.423438361,0,0
6999,0,0.421869832,0.383536002,0,0
7000,1,0.502540729,0.427495973,1,0
7001,1,0.420440094,0.555720004,0,1
7002,1,0.414351565,0.474713633,0,0
7003,1,0.512969885,0.481713446,1,0
7004,0,0.506502043,0.534154033,1,1
7005,0,0.368126515,0.611985365,0,1
7006,1,0.460688083,0.330771195,0,0
7007,0,0.520310934,0.556550608,1,1
7008,1,0.549536624,0.907353515,1,1
7009,1,0.4742592,0.434664545,0,0
7010,0,0.483800317,0.398065594,0,0
7011,0,0.373159451,0.374923163,0,0
7012,1,0.414045387,0.359062544,0,0
7013,0,0.520345582,0.603052692,1,1
7014,0,0.505014111,0.438432711,1,0
7015,0,0.332628804,0.297304298,0,0
7016,1,0.469111283,0.707408264,0,1
7017,1,0.516131419,0.708407483,1,1
7018,1,0.541378352,0.59377568,1,1
7019,1,0.590838308,0.529231047,1,1
7020,0,0.397944497,0.625355765,0,1
7021,1,0.492759268,0.342871917,0,0
7022,0,0.484888879,0.705945191,0,1
7023,0,0.382255311,0.406053867,0,0
7024,0,0.4363918,0.403039728,0,0
7025,0,0.641364653,0.643725197,1,1
7026,0,0.430755884,0.427381811,0,0
7027,1,0.72231766,0.684432526,1,1
7028,0,0.315688371,0.3259487,0,0
7029,1,0.703295202,0.760841298,1,1
7030,0,0.351685372,0.369381938,0,0
7031,1,0.430022963,0.329140586,0,0
7032,1,0.69256084,0.575548576,1,1
7033,0,0.432006684,0.40285627,0,0
7034,0,0.417707998,0.35766507,0,0
7035,0,0.371077223,0.398163183,0,0
7036,0,0.654633159,0.63176563,1,1
7037,1,0.408059669,0.369058745,0,0
7038,0,0.423103133,0.410231503,0,0
7039,0,0.482359801,0.528694253,0,1
7040,1,0.601156204,0.818085021,1,1
7041,0,0.45244213,0.41178266,0,0
7042,0,0.373531214,0.334368591,0,0
7043,0,0.394427022,0.384624735,0,0
7044,0,0.406820578,0.43017703,0,0
7045,0,0.395089097,0.338401824,0,0
7046,1,0.531136369,0.529654789,1,1
7047,0,0.507125581,0.46783127,1,0
7048,0,0.504802452,0.464584867,1,0
7049,0,0.434056056,0.492309975,0,0
7050,0,0.438508604,0.447327691,0,0
7051,1,0.558958514,0.620008975,1,1
7052,1,0.35479649,0.373731423,0,0
7053,0,0.457561006,0.397585202,0,0
7054,0,0.562142099,0.510680439,1,1
7055,0,0.493316102,0.431369767,0,0
7056,0,0.407275469,0.349710474,0,0
7057,1,0.487301207,0.345935848,0,0
7058,1,0.543224828,0.531261234,1,1
7059,0,0.436814927,0.358483321,0,0
7060,0,0.467382217,0.3986356,0,0
7061,0,0.618702463,0.602497305,1,1
7062,0,0.485758143,0.574951801,0,1
7063,0,0.357024861,0.347984243,0,0
7064,1,0.565278292,0.589001144,1,1
7065,1,0.737553312,0.965066133,1,1
7066,1,0.370789481,0.305894611,0,0
7067,0,0.539588223,0.605815079,1,1
7068,0,0.4389641,0.384708312,0,0
7069,0,0.363008598,0.525328391,0,1
7070,1,0.501782748,0.454152961,1,0
7071,1,0.620548059,0.697994047,1,1
7072,0,0.484857755,0.408381232,0,0
7073,1,0.715434314,0.813458598,1,1
7074,1,0.532770074,0.38475414,1,0
7075,1,0.653988754,0.859703162,1,1
7076,1,0.681671093,0.637155167,1,1
7077,0,0.537383523,0.607992527,1,1
7078,1,0.552160375,0.608913551,1,1
7079,0,0.457475494,0.41482309,0,0
7080,1,0.534399607,0.574027819,1,1
7081,1,0.836301404,0.929968857,1,1
7082,1,0.424391311,0.312799918,0,0
7083,1,0.623211225,0.79061786,1,1
7084,1,0.570741691,0.462353558,1,0
7085,1,0.613357912,0.545392091,1,1
7086,0,0.335452269,0.401731105,0,0
7087,0,0.450441135,0.356630971,0,0
7088,1,0.577421395,0.65253228,1,1
7089,0,0.450853701,0.506198403,0,1
7090,1,0.472702156,0.409620889,0,0
7091,0,0.520193281,0.297453725,1,0
7092,1,0.507295311,0.410014553,1,0
7093,1,0.705628569,0.595916537,1,1
7094,1,0.496802189,0.449903062,0,0
7095,1,0.375203322,0.364071619,0,0
7096,0,0.404105844,0.353555633,0,0
7097,0,0.38885967,0.340941077,0,0
7098,0,0.466631779,0.332118949,0,0
7099,0,0.533803462,0.540968606,1,1
7100,1,0.477904433,0.522720252,0,1
7101,0,0.390890806,0.47158034,0,0
7102,1,0.618507361,0.524203566,1,1
7103,0,0.440095279,0.46161126,0,0
7104,0,0.440842943,0.477548593,0,0
7105,0,0.370356076,0.317953393,0,0
7106,1,0.588525722,0.682559658,1,1
7107,0,0.442842262,0.509447785,0,1
7108,0,0.486936641,0.68307896,0,1
7109,0,0.559931982,0.575666424,1,1
7110,0,0.392408284,0.000539598,0,0
7111,1,0.653329903,0.504840405,1,1
7112,0,0.369515643,0.34684446,0,0
7113,1,0.471901748,0.442572502,0,0
7114,0,0.505262242,0.457681336,1,0
7115,0,0.374103245,0.35259285,0,0
7116,0,0.385406941,0.314873123,0,0
7117,0,0.412551914,0.495839925,0,0
7118,0,0.530038943,0.534237926,1,1
7119,0,0.592883837,0.609002688,1,1
7120,1,0.496330426,0.358918951,0,0
7121,0,0.459820992,0.425147668,0,0
7122,1,0.420349669,0.39005871,0,0
7123,0,0.527207535,0.501734224,1,1
7124,0,0.450743934,0.392995424,0,0
7125,0,0.413049356,0.46706065,0,0
7126,1,0.482616442,0.343508476,0,0
7127,0,0.348960741,0.347180215,0,0
7128,1,0.540943485,0.429243302,1,0
7129,1,0.498968702,0.593666784,0,1
7130,1,0.566128378,0.587739754,1,1
7131,0,0.423647167,0.33602245,0,0
7132,0,0.383539839,0.35722284,0,0
7133,0,0.448344177,0.576530092,0,1
7134,1,0.475142816,0.961294392,0,1
7135,0,0.438443202,0.389324139,0,0
7136,0,0.528056209,0.596285551,1,1
7137,0,0.533979571,0.488746386,1,0
7138,1,0.619446187,0.593645302,1,1
7139,0,0.298419491,0.345519114,0,0
7140,1,0.61805178,0.644954051,1,1
7141,1,0.602939887,0.552241114,1,1
7142,1,0.519814031,0.477664686,1,0
7143,0,0.517175229,0.541172737,1,1
7144,1,0.442177455,0.388429551,0,0
7145,1,0.819189346,0.976579241,1,1
7146,0,0.468875957,0.34853073,0,0
7147,1,0.532829686,0.498719636,1,0
7148,1,0.54517278,0.573430246,1,1
7149,1,0.625341138,0.714394699,1,1
7150,0,0.647298294,0.721924115,1,1
7151,0,0.503132427,0.542233592,1,1
7152,0,0.421626096,0.330167601,0,0
7153,1,0.681018746,0.786523789,1,1
7154,1,0.490025578,0.687320922,0,1
7155,0,0.361387756,0.43821891,0,0
7156,1,0.349434592,0.293641896,0,0
7157,1,0.669333668,0.567940759,1,1
7158,1,0.425420542,0.397240382,0,0
7159,0,0.389391142,0.337559594,0,0
7160,1,0.481527551,0.394025214,0,0
7161,0,0.44665722,0.391440371,0,0
7162,0,0.458730758,0.39125628,0,0
7163,1,0.427963723,0.718881555,0,1
7164,1,0.540736152,0.392151719,1,0
7165,1,0.583454112,0.607104762,1,1
7166,0,0.483205459,0.449763096,0,0
7167,1,0.452264527,0.393463562,0,0
7168,0,0.383688837,0.33911753,0,0
7169,1,0.523924614,0.459865407,1,0
7170,0,0.282031007,0.311347006,0,0
7171,1,0.700629473,0.59566126,1,1
7172,0,0.320876939,0.316938671,0,0
7173,1,0.647673105,0.843967149,1,1
7174,0,0.357477778,0.426023026,0,0
7175,1,0.529824721,0.593744878,1,1
7176,0,0.512904093,0.581210543,1,1
7177,0,0.561179159,0.654527589,1,1
7178,1,0.50371363,0.595354433,1,1
7179,0,0.27879462,0.601384191,0,1
7180,1,0.537810826,0.549169632,1,1
7181,1,0.621680527,0.350866013,1,0
7182,1,0.440992451,0.481042489,0,0
7183,0,0.498170642,0.431933509,0,0
7184,1,0.545230066,0.583590233,1,1
7185,1,0.47390252,0.350379472,0,0
7186,0,0.31516116,0.382510142,0,0
7187,1,0.383571238,0.361998146,0,0
7188,1,0.653757411,0.680595943,1,1
7189,1,0.654361686,0.69890391,1,1
7190,1,0.596151807,0.522944176,1,1
7191,1,0.369356563,0.409360223,0,0
7192,0,0.504162774,0.365935104,1,0
7193,1,0.619635209,0.593399834,1,1
7194,1,0.34664214,0.301378711,0,0
7195,0,0.366078368,0.433002436,0,0
7196,1,0.527859356,0.599525276,1,1
7197,0,0.528922654,0.530961092,1,1
7198,1,0.553431694,0.616195333,1,1
7199,0,0.630377648,0.734818675,1,1
7200,1,0.452882791,0.418537188,0,0
7201,1,0.473446633,0.3969181,0,0
7202,1,0.592227272,0.713357521,1,1
7203,1,0.626665412,0.457653302,1,0
7204,1,0.583724299,0.653880307,1,1
7205,0,0.460585803,0.521128856,0,1
7206,0,0.301646869,0.284951118,0,0
7207,1,0.423037784,0.428933752,0,0
7208,0,0.511047053,0.538518453,1,1
7209,0,0.380822519,0.471110883,0,0
7210,0,0.520249871,0.451194764,1,0
7211,1,0.525856023,0.502008889,1,1
7212,0,0.715840468,0.876206611,1,1
7213,1,0.459668463,0.442802303,0,0
7214,1,0.479922496,0.523327803,0,1
7215,0,0.578454202,0.607158719,1,1
7216,1,0.611972776,0.618023759,1,1
7217,0,0.429340525,0.450657804,0,0
7218,1,0.657180888,0.625642682,1,1
7219,0,0.495133,0.442161655,0,0
7220,0,0.433557085,0.492843772,0,0
7221,1,0.432852082,0.48202738,0,0
7222,0,0.504785589,0.463765133,1,0
7223,1,0.438809614,0.458014858,0,0
7224,0,0.573785633,0.565692467,1,1
7225,1,0.566712004,0.64124828,1,1
7226,0,0.364269425,0.427778309,0,0
7227,1,0.568922392,0.506546303,1,1
7228,0,0.394060226,0.37759076,0,0
7229,1,0.500121741,0.340695096,1,0
7230,0,0.416711567,0.354146244,0,0
7231,0,0.530002334,0.513598001,1,1
7232,0,0.37446557,0.375791114,0,0
7233,0,0.440411467,0.410818433,0,0
7234,0,0.417235514,0.311723427,0,0
7235,1,0.657888691,0.48055403,1,0
7236,0,0.458351871,0.420586394,0,0
7237,1,0.66978371,0.678214311,1,1
7238,0,0.430829382,0.303059396,0,0
7239,1,0.661336139,0.390400887,1,0
7240,1,0.48792244,0.487287364,0,0
7241,0,0.251852207,0.363618539,0,0
7242,0,0.514335754,0.470504742,1,0
7243,0,0.564640467,0.384608489,1,0
7244,1,0.589455127,0.449371,1,0
7245,1,0.473914576,0.430073866,0,0
7246,1,0.457806119,0.560143756,0,1
7247,1,0.468379292,0.440717356,0,0
7248,0,0.475784939,0.441190498,0,0
7249,0,0.523501644,0.563548058,1,1
7250,1,0.435482663,0.671928423,0,1
7251,1,0.518789702,0.692805145,1,1
7252,1,0.582055828,0.597451224,1,1
7253,1,0.635953504,0.724093994,1,1
7254,0,0.507890255,0.513330415,1,1
7255,0,0.589934158,0.639308069,1,1
7256,1,0.662502216,0.590678449,1,1
7257,0,0.415335007,0.360079594,0,0
7258,1,0.666795853,0.601939616,1,1
7259,1,0.527239968,0.460571681,1,0
7260,0,0.544934263,0.655906121,1,1
7261,0,0.4389641,0.381188585,0,0
7262,1,0.602819166,0.675681667,1,1
7263,0,0.506040476,0.400175486,1,0
7264,0,0.410905031,0.366366266,0,0
7265,1,0.370709819,0.379900112,0,0
7266,0,0.57524394,0.606267715,1,1
7267,0,0.38237525,0.402231579,0,0
7268,0,0.520624956,0.509060965,1,1
7269,1,0.530408918,0.538757434,1,1
7270,1,0.491027441,0.446348602,0,0
7271,1,0.60769595,0.589057112,1,1
7272,1,0.740354523,0.671706755,1,1
7273,1,0.509903616,0.351886835,1,0
7274,1,0.587112814,0.445062322,1,0
7275,0,0.467918696,0.505101245,0,1
7276,1,0.48337346,0.431380129,0,0
7277,0,0.428143714,0.406748587,0,0
7278,0,0.397120361,0.365833566,0,0
7279,0,0.32030219,0.322245977,0,0
7280,0,0.382505481,0.434234061,0,0
7281,1,0.556604017,0.667602781,1,1
7282,1,0.656524547,0.957255986,1,1
7283,0,0.415513897,0.42116351,0,0
7284,0,0.408597513,0.353442055,0,0
7285,1,0.489890682,0.220032458,0,0
7286,0,0.409174643,0.444253838,0,0
7287,1,0.418898558,0.340424242,0,0
7288,0,0.503057309,0.460674682,1,0
7289,0,0.448978683,0.4962773,0,0
7290,0,0.319594234,0.337062141,0,0
7291,1,0.321229379,0.353549918,0,0
7292,0,0.452252762,0.426593994,0,0
7293,1,0.491444344,0.479577588,0,0
7294,0,0.288631822,0.275314074,0,0
7295,0,0.362561857,0.368798189,0,0
7296,1,0.427098925,0.493424361,0,0
7297,1,0.485342659,0.524277062,0,1
7298,1,0.618142796,0.531376487,1,1
7299,0,0.413448487,0.365643177,0,0
7300,0,0.646837611,0.583401891,1,1
7301,0,0.380871285,0.352680394,0,0
7302,0,0.344437828,0.423169598,0,0
7303,1,0.599071273,0.595268277,1,1
7304,1,0.665042032,0.944770923,1,1
7305,0,0.377926766,0.335757121,0,0
7306,1,0.730793251,0.837216165,1,1
7307,0,0.428225768,0.385147892,0,0
7308,0,0.40971759,0.373879128,0,0
7309,1,0.330339133,0.347060652,0,0
7310,1,0.475192086,0.52332579,0,1
7311,1,0.588189741,0.630467944,1,1
7312,1,0.531233788,0.551968616,1,1
7313,0,0.525887541,0.483700304,1,0
7314,0,0.399751941,0.289426057,0,0
7315,1,0.571161979,0.62543545,1,1
7316,0,0.371225461,0.444781121,0,0
7317,1,0.512386622,0.514222694,1,1
7318,1,0.487363272,0.512652701,0,1
7319,1,0.482724191,0.457631101,0,0
7320,0,0.287604963,0.378828375,0,0
7321,1,0.723990196,0.905095551,1,1
7322,0,0.532461371,0.518434294,1,1
7323,1,0.461582323,0.510844917,0,1
7324,0,0.391969415,0.267513566,0,0
7325,1,0.899713698,0.870164421,1,1
7326,1,0.460913838,0.518810199,0,1
7327,1,0.673335067,0.822184411,1,1
7328,1,0.40577301,0.396309679,0,0
7329,0,0.3154524,0.358820628,0,0
7330,1,0.706482889,0.401262342,1,0
7331,1,0.632021808,0.426250339,1,0
7332,0,0.371458248,0.272501407,0,0
7333,0,0.575457695,0.562683375,1,1
7334,0,0.42288162,0.388981263,0,0
7335,0,0.413422306,0.377811593,0,0
7336,0,0.393634508,0.311448742,0,0
7337,0,0.537718847,0.43935762,1,0
7338,0,0.318343899,0.264085419,0,0
7339,1,0.45706928,0.370122256,0,0
7340,1,0.56329279,0.523403232,1,1
7341,1,0.585328251,0.625440014,1,1
7342,1,0.548268297,0.648093875,1,1
7343,1,0.439619131,0.453748552,0,0
7344,0,0.375687578,0.448193606,0,0
7345,0,0.532034548,0.465044408,1,0
7346,0,0.548127153,0.607501477,1,1
7347,1,0.344277751,0.341650834,0,0
7348,0,0.386596491,0.36504549,0,0
7349,1,0.472479769,0.520168307,0,1
7350,1,0.620477445,0.621202944,1,1
7351,1,0.646465308,0.704482716,1,1
7352,1,0.397111514,0.351567649,0,0
7353,1,0.530942426,0.645813475,1,1
7354,1,0.581405199,0.534635842,1,1
7355,0,0.456765864,0.454965085,0,0
7356,1,0.766767077,0.972575137,1,1
7357,1,0.456923652,0.464576965,0,0
7358,1,0.636329308,0.558700668,1,1
7359,0,0.48141702,0.349924302,0,0
7360,1,0.400138075,0.343926435,0,0
7361,0,0.526378728,0.559671399,1,1
7362,0,0.566508404,0.650767343,1,1
7363,0,0.466880065,0.668580098,0,1
7364,0,0.478328138,0.402774118,0,0
7365,1,0.736535526,0.910051304,1,1
7366,0,0.473277856,0.554720324,0,1
7367,0,0.464898464,0.455721751,0,0
7368,1,0.471230069,0.348522168,0,0
7369,0,0.41133001,0.394774551,0,0
7370,0,0.326667225,0.289916948,0,0
7371,0,0.502502515,0.51912239,1,1
7372,0,0.353197948,0.247191625,0,0
7373,0,0.374851732,0.493243351,0,0
7374,0,0.408504615,0.450410968,0,0
7375,1,0.56277726,0.562996479,1,1
7376,1,0.440247374,0.340464192,0,0
7377,1,0.419736436,0.354499295,0,0
7378,0,0.429314246,0.439339847,0,0
7379,0,0.415879718,0.367990635,0,0
7380,0,0.386421766,0.42550721,0,0
7381,0,0.560566756,0.650217559,1,1
7382,1,0.518062988,0.659508862,1,1
7383,0,0.368896451,0.379161651,0,0
7384,1,0.543141389,0.520995486,1,1
7385,0,0.700496137,0.794631811,1,1
7386,1,0.580061162,0.754315588,1,1
7387,1,0.615477796,0.680791138,1,1
7388,1,0.402783604,0.355690727,0,0
7389,0,0.448140443,0.418598374,0,0
7390,1,0.482285535,0.335568883,0,0
7391,0,0.34353038,0.256304811,0,0
7392,1,0.569326239,0.5273249,1,1
7393,1,0.592785643,0.54758996,1,1
7394,1,0.518241136,0.425766194,1,0
7395,1,0.576725445,0.629126932,1,1
7396,0,0.40994479,0.418699944,0,0
7397,1,0.462947396,0.462131344,0,0
7398,0,0.504724897,0.502457049,1,1
7399,0,0.383252989,0.3407254,0,0
7400,0,0.67060889,0.556457012,1,1
7401,1,0.42266074,0.309913998,0,0
7402,1,0.541114823,0.628182491,1,1
7403,1,0.598662554,0.570862645,1,1
7404,0,0.319082167,0.333801711,0,0
7405,1,0.581651756,0.853892382,1,1
7406,0,0.50436834,0.44022969,1,0
7407,1,0.608446855,0.592309335,1,1
7408,0,0.469973136,0.563899993,0,1
7409,0,0.430845402,0.40078787,0,0
7410,1,0.593597473,0.731620637,1,1
7411,0,0.464891032,0.42720061,0,0
7412,0,0.544890743,0.428095532,1,0
7413,1,0.529646626,0.532424148,1,1
7414,0,0.555707521,0.626965756,1,1
7415,1,0.555272329,0.56011899,1,1
7416,0,0.360474324,0.312196795,0,0
7417,1,0.603790065,0.598670982,1,1
7418,1,0.581345086,0.659037817,1,1
7419,1,0.430600252,0.460918305,0,0
7420,1,0.449010186,0.363309249,0,0
7421,0,0.377678684,0.558039797,0,1
7422,0,0.465295373,0.37234171,0,0
7423,0,0.407233013,0.324593594,0,0
7424,1,0.588693514,0.657886563,1,1
7425,1,0.561626371,0.470962884,1,0
7426,0,0.456943974,0.347265885,0,0
7427,1,0.548711564,0.563723407,1,1
7428,0,0.377115932,0.352099585,0,0
7429,1,0.440570424,0.411602065,0,0
7430,0,0.609988004,0.846351205,1,1
7431,1,0.522483807,0.38131888,1,0
7432,1,0.521847971,0.505293456,1,1
7433,0,0.522066985,0.54896471,1,1
7434,0,0.480270861,0.546529455,0,1
7435,0,0.411886466,0.377201096,0,0
7436,1,0.670246012,0.576124924,1,1
7437,1,0.613083038,0.745620602,1,1
7438,0,0.556807823,0.556785301,1,1
7439,0,0.311837261,0.422818546,0,0
7440,1,0.554706719,0.663195931,1,1
7441,1,0.54183992,0.445037397,1,0
7442,0,0.528657187,0.425389344,1,0
7443,1,0.55707038,0.561842736,1,1
7444,1,0.538093275,0.571384061,1,1
7445,0,0.48514931,0.535727477,0,1
7446,1,0.529438452,0.550849188,1,1
7447,1,0.692541461,0.721964707,1,1
7448,0,0.464231316,0.51301737,0,1
7449,0,0.423259693,0.358172674,0,0
7450,0,0.401102444,0.46579192,0,0
7451,1,0.538544824,0.467002956,1,0
7452,0,0.444254041,0.411579626,0,0
7453,1,0.618873118,0.47526179,1,0
7454,1,0.567734914,0.333853772,1,0
7455,1,0.548346978,0.533156381,1,1
7456,0,0.473151937,0.499992157,0,0
7457,1,0.468832624,0.537353905,0,1
7458,0,0.665039265,0.735785614,1,1
7459,1,0.65646783,0.700685552,1,1
7460,1,0.486630828,0.442793051,0,0
7461,1,0.502496139,0.48936476,1,0
7462,1,0.424328952,0.360879545,0,0
7463,0,0.473009463,0.347079525,0,0
7464,1,0.557777673,0.622904432,1,1
7465,1,0.441203965,0.475550599,0,0
7466,0,0.408258997,0.353104488,0,0
7467,0,0.399201979,0.421187928,0,0
7468,1,0.384951906,0.318349806,0,0
7469,1,0.501500899,0.456575515,1,0
7470,0,0.339680415,0.328615649,0,0
7471,1,0.487066094,0.396581961,0,0
7472,1,0.472678169,0.572954363,0,1
7473,0,0.368300313,0.338734694,0,0
7474,1,0.565478952,0.453868884,1,0
7475,1,0.600637938,0.590792688,1,1
7476,1,0.49259494,0.457452397,0,0
7477,1,0.439618102,0.379334305,0,0
7478,0,0.440807943,0.459199772,0,0
7479,0,0.38047085,0.316789799,0,0
7480,0,0.49006708,0.426988844,0,0
7481,1,0.582106855,0.505065415,1,1
7482,0,0.450323372,0.381618872,0,0
7483,1,0.533735218,0.475140231,1,0
7484,1,0.469967798,0.356534974,0,0
7485,1,0.341062383,0.356053951,0,0
7486,1,0.508443973,0.522136175,1,1
7487,0,0.485286361,0.442703107,0,0
7488,0,0.293036231,0.293182093,0,0
7489,0,0.428588124,0.352616557,0,0
7490,1,0.642523606,0.818480334,1,1
7491,1,0.543118653,0.622379446,1,1
7492,1,0.411451796,0.385674917,0,0
7493,1,0.597920991,0.71224579,1,1
7494,0,0.508033905,0.425237882,1,0
7495,1,0.513885679,0.481711656,1,0
7496,1,0.364245975,0.343890702,0,0
7497,0,0.360339487,0.347461914,0,0
7498,0,0.387674449,0.388467747,0,0
7499,1,0.520864179,0.532286689,1,1
7500,1,0.673808064,0.91741724,1,1
7501,1,0.521943601,0.611448363,1,1
7502,0,0.446703729,0.486993609,0,0
7503,1,0.488388521,0.50982329,0,1
7504,0,0.465846366,0.623445988,0,1
7505,1,0.525665098,0.476786699,1,0
7506,1,0.425796572,0.504202659,0,1
7507,0,0.283074679,0.321069605,0,0
7508,0,0.529707934,0.615840847,1,1
7509,0,0.373413732,0.33301748,0,0
7510,1,0.441595133,0.55663591,0,1
7511,1,0.560837118,0.720387947,1,1
7512,0,0.367224067,0.325581649,0,0
7513,0,0.434547167,0.457812855,0,0
7514,1,0.54784127,0.524519057,1,1
7515,1,0.608968437,0.637207354,1,1
7516,0,0.468238865,0.351003659,0,0
7517,1,0.526257042,0.50965936,1,1
7518,0,0.416017809,0.342601708,0,0
7519,0,0.329684367,0.396311378,0,0
7520,0,0.546919132,0.638007826,1,1
7521,1,0.457247245,0.449024163,0,0
7522,1,0.563657766,0.38697088,1,0
7523,1,0.521636282,0.439533411,1,0
7524,0,0.441918319,0.360125929,0,0
7525,1,0.442729398,0.388096127,0,0
7526,1,0.593821994,0.681611284,1,1
7527,1,0.498895869,0.471885274,0,0
7528,1,0.618046614,0.994481191,1,1
7529,1,0.441787979,0.424815809,0,0
7530,0,0.544194925,0.578014817,1,1
7531,0,0.302464934,0.299585507,0,0
7532,0,0.402112818,0.388812384,0,0
7533,0,0.447374269,0.413066896,0,0
7534,0,0.46221033,0.443707886,0,0
7535,0,0.537655119,0.491505352,1,0
7536,1,0.499464208,0.308670559,0,0
7537,1,0.537252744,0.525777554,1,1
7538,0,0.429851588,0.596253501,0,1
7539,0,0.443443953,0.383527715,0,0
7540,1,0.467496438,0.356336959,0,0
7541,0,0.428201033,0.40042271,0,0
7542,0,0.440657386,0.373623429,0,0
7543,1,0.515462795,0.434378095,1,0
7544,1,0.463824497,0.401830389,0,0
7545,1,0.391046035,0.332289091,0,0
7546,1,0.594303577,0.488636212,1,0
7547,1,0.548708207,0.454390969,1,0
7548,0,0.580966954,0.556273565,1,1
7549,0,0.456731802,0.459487104,0,0
7550,0,0.439874885,0.469362117,0,0
7551,0,0.538482464,0.50559803,1,1
7552,0,0.400773056,0.379176705,0,0
7553,0,0.444655015,0.391861756,0,0
7554,0,0.349265535,0.460055107,0,0
7555,1,0.607607278,0.568999818,1,1
7556,1,0.662013262,0.524430846,1,1
7557,0,0.50894327,0.517306972,1,1
7558,0,0.538261789,0.566275636,1,1
7559,1,0.477534628,0.428616624,0,0
7560,0,0.40527135,0.388553755,0,0
7561,1,0.487479562,0.509605193,0,1
7562,0,0.422096987,0.351830839,0,0
